,institution,major,degree,season,decisionfin,method,decdate,decdate_ts,gpa,grev,greq,greaw,status,date_add,date_add_ts,comment
587,University Of Cincinnati,Aerospace Engineering,PhD,Fall 2019,Accepted,,20-02-2019,1550592000,,,,,,20-02-2019,1550592000,No word on the graduate assistant funding . Just got the scholarship from the department.
588,University Of Cincinnati,Aerospace Engineering,PhD,Fall 2019,Accepted,,21-02-2019,1550678400,,,,,,20-02-2019,1550592000,No word on the graduate assistant funding . Just got the scholarship from the department.
589,"University of Colorado, Boulder",Aerospace Engineering,PhD,Fall 2019,Other,Other,,,,,,,American,20-02-2019,1550592000,Has anyone heard from the CU Boulder-Aerospace Eng PhD Program about being invited to an open house or anything?
590,Virginia Tech,Aerospace Engineering,PhD,Fall 2019,Accepted,,16-02-2019,1550246400,3.77,153.0,165.0,4.5,,20-02-2019,1550592000,
591,University Of Washington,Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,,19-02-2019,1550505600,"To the poster below, I have not received acceptance but did receive an interview ""funding"" visitation offer. I have two years of undergrad research experience including two summers where I traveled (internationally and then domestically). I have one conference paper as first author where I presented orally and one journal paper as first author in progress (however, both are related to engineering education, not aero). One conference paper awaiting review based on one of my summer research experiences. My GRE scores were pretty bad, low 150s. Good GPA though, 3.8. I put a lot of emphasis on STEM outreach in my application."
592,Rensselaer Polytechnic Institute,Aerospace Engineering,PhD,Fall 2019,Accepted,,16-02-2019,1550246400,3.65,152.0,161.0,3.5,International,19-02-2019,1550505600,Acceptance followed by funding offer given out for direct PhD. Strong research experience with 2 conference and 2 journal papers.
593,Virginia Tech,Aerospace Engineering,PhD,Fall 2019,Accepted,,16-02-2019,1550246400,3.65,152.0,161.0,3.5,International,19-02-2019,1550505600,Full funding offer given out during the recruitment weekend for direct PhD. Strong research experience with 2 conference and 2 journal papers.
594,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Other,Other,,,,,,,Other,17-02-2019,1550332800,"To the UMich Aero poster asking the question below, I was interviewed by POIs in late December and sent an admission a week later. I think most admits are given an interview before an admission is sent out, so I'd probably heavily recommend reaching out to some POIs at this point."
595,University Of Washington,Aerospace Engineering,PhD,Fall 2019,Rejected,,15-02-2019,1550160000,3.75,164.0,165.0,4.0,American,16-02-2019,1550246400,
596,University Of Washington,Aeronautics & Astronautics,PhD,Fall 2019,Rejected,,16-02-2019,1550246400,,,,,American,15-02-2019,1550160000,
597,University Of Minnesota,Aerospace Engineering And Mechanics,PhD,Fall 2019,Accepted,,14-02-2019,1550073600,,,,,International,14-02-2019,1550073600,"E-mail to check my application, no words of funding"
598,"University Of California, Davis",Aerospace Engineering,PhD,Fall 2019,Accepted,,25-01-2019,1548345600,3.65,,,,American,14-02-2019,1550073600,"Recommended for Admission by MAE Dept, invited out to Open House for ""upper echelon"" of applicants"
599,University Of Minnesota,Aerospace Engineering,PhD,Fall 2019,Accepted,,12-02-2019,1549900800,,164.0,165.0,4.0,American,13-02-2019,1549987200,
600,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Accepted,,07-02-2019,1549468800,,,,,American,12-02-2019,1549900800,
601,University Of Minnesota,Aerospace Engineering,PhD,Fall 2019,Accepted,,12-02-2019,1549900800,,,,,International,12-02-2019,1549900800,Got an email to check application page. NO word about funding yet. Had interview on 24th Jan. Good research experience in mechanics and probably good LORs.
602,University Of Minnesota,Aerospace Engineering,PhD,Fall 2019,Accepted,,12-02-2019,1549900800,,,,,International,12-02-2019,1549900800,No funding info.
603,University Of Minnesota,Aerospace Engineering,PhD,Fall 2019,Accepted,,12-02-2019,1549900800,3.86,,,,International,12-02-2019,1549900800,Acceptance but no word of funding.
604,Purdue University - West Lafayette,Aerospace Engineering,PhD,Fall 2019,Wait listed,,,,,,,,International,11-02-2019,1549814400,"Grad coordinator informed I was waitlisted. If anyone is not interested or planning to decline, please do asap. This is my first choice."
605,University Of Minnesota,Aerospace Engineering,PhD,Fall 2019,Accepted,,04-02-2019,1549209600,3.66,,,,American,09-02-2019,1549641600,
606,Cornell University,Aerospace Engineering,PhD,Fall 2019,Rejected,,07-02-2019,1549468800,3.85,153.0,169.0,3.0,International,07-02-2019,1549468800,"Have published a journal paper and several conference proceedings during my graduate studies. Solid LORs from internationally regarded professors. High grad/undergrad GPA, not from an U.S. institution, but still one of the top 3 institutions in my country."
607,Cornell University,Aerospace Engineering,PhD,Fall 2019,Rejected,,07-02-2019,1549468800,3.91,163.0,167.0,4.0,American,07-02-2019,1549468800,"state school in new york, 3 years of undergrad research experience, 3 internships, 1 publication, top 1% of class... very disappointed"
608,Cornell University,Aerospace Engineering,PhD,Fall 2019,Rejected,,07-02-2019,1549468800,3.31,166.0,156.0,4.5,International,07-02-2019,1549468800,
609,"University Of Maryland, College Park (UMD)",Aerospace Engineering,PhD,Fall 2019,Accepted,,06-02-2019,1549382400,,,,,International,07-02-2019,1549468800,
610,University Of Southern California,Aerospace Engineering,PhD,Fall 2019,Accepted,,06-02-2019,1549382400,,,,,International,07-02-2019,1549468800,
611,Arizona State University,Aerospace Engineering,PhD,Fall 2019,Accepted,,07-02-2019,1549468800,,,,,International,07-02-2019,1549468800,
612,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Accepted,,04-02-2019,1549209600,3.95,164.0,167.0,4.0,American,06-02-2019,1549382400,"Previous Masters Degree. 2 Publications, 1 Submitted, 1 In Production"
613,Cornell University,Aerospace Engineering,PhD,Fall 2019,Accepted,,01-02-2019,1548950400,,,,,International,05-02-2019,1549296000,
614,Iowa State University,Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,International,04-02-2019,1549209600,"Had an interview about the research, High hopes !"
615,Ohio State University,Aerospace Engineering,PhD,Fall 2019,Accepted,,18-12-2019,1576598400,3.75,165.0,167.0,5.0,,03-02-2019,1549123200,
616,Cornell University,Aerospace Engineering,PhD,Fall 2019,Accepted,,01-02-2019,1548950400,,,,,,01-02-2019,1548950400,
617,Purdue University - West Lafayette,Aerospace Engineering,PhD,Fall 2019,Accepted,,01-02-2019,1548950400,3.8,161.0,165.0,4.5,American,01-02-2019,1548950400,
618,Stanford University,Aerospace Engineering,PhD,Fall 2019,Rejected,,31-01-2019,1548864000,,,,,American,31-01-2019,1548864000,
619,Purdue University,Aerospace Engineering,PhD,Fall 2019,Accepted,,30-01-2019,1548777600,,,,,American,30-01-2019,1548777600,Excited! This was my number one choice! Good luck to those still waiting
620,Virginia Tech,Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,International,30-01-2019,1548777600,Interview offer from POI via e-mail
621,Virginia Tech,Aerospace And Ocean Engineering (AOE),PhD,Fall 2019,Accepted,,25-01-2019,1548345600,4.0,153.0,170.0,3.5,International,30-01-2019,1548777600,"An unoffical email from the PoI, told that the offcial email to be released soon! Several years of research and industry experience in the field, reaseach interests and experience aligned with professor's line of research."
622,Rensselaer Polytechnic Institute,Aerospace Engineering,PhD,Fall 2019,Accepted,,29-01-2019,1548691200,,,,,International,29-01-2019,1548691200,
623,Purdue University,Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,Other,28-01-2019,1548604800,
624,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,American,25-01-2019,1548345600,
625,University Of Texas At Austin,Aerospace Engineering,PhD,Fall 2019,Interview,,,,3.8,161.0,165.0,4.5,American,25-01-2019,1548345600,"Emailed by Professor for an interview. Research experience, and 1 independent paper."
626,Georgia Institute Of Technology,Aerospace Engineering,PhD,Fall 2019,Accepted,,25-01-2019,1548345600,,,,,,25-01-2019,1548345600,
627,Purdue University,Aeronautics & Astronautics,PhD,Fall 2019,Interview,,,,3.88,160.0,167.0,4.5,American,25-01-2019,1548345600,Invited to recruitment weekend March 1-2.
628,Ohio State University,Aeronautical And Astronautical Engineering,PhD,Fall 2019,Accepted,,05-12-2019,1575475200,3.88,157.0,161.0,4.5,American,24-01-2019,1548259200,
629,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Accepted,,24-01-2019,1548259200,,164.0,161.0,4.0,International,24-01-2019,1548259200,"Fully funded, previous exchange period at POI's lab."
630,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Accepted,,18-01-2019,1547740800,3.8,165.0,170.0,4.0,American,21-01-2019,1548000000,
631,Virginia Tech,Aerospace Engineering,PhD,Fall 2019,Interview,,,,3.65,152.0,161.0,3.5,International,17-01-2019,1547654400,"Received an invitation for Graduate Recruiting Weekend. The dates clashing with another university's visitation week. If someone is in a similar situation, please let me know so that we can figure out a way around that."
632,Virginia Tech,Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,International,17-01-2019,1547654400,"Email from PoI, setting an interview for next week."
633,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Interview,,,,,,,,American,15-01-2019,1547481600,Interview request
634,Virginia Tech,Aerospace And Ocean Engineering,PhD,Fall 2019,Interview,,,,,,,,American,15-01-2019,1547481600,"Invited to admit weekend in February, where decisions will apparently be made"
635,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Accepted,,30-12-2019,1577635200,3.9,,,,International,30-12-2018,1546099200,"Was asked to interview with 2 profs at the department. Sent an offer a few days after the interview.

1 first author journal pub, 1 first author conference pub, 2 co-author conference pubs (all AIAA)... Masters degree from the top AE university in my country."
636,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2019,Interview,,,,3.9,157.0,162.0,5.0,International,26-12-2018,1545753600,Asked to have a chat with two faculty members.
637,Virginia Tech,Aerospace And Ocean Engineering,PhD,Spring 2019,Accepted,,01-08-2019,1564588800,4.0,156.0,159.0,4.0,International,01-08-2018,1533052800,Funded
638,University Of Cincinnati,Aerospace And Engineering Mechanics,PhD,Fall 2018,Rejected,,15-05-2018,1526313600,3.7,152.0,158.0,4.0,International,18-05-2018,1526572800,Notified by e-mail to check application portal for status. Very late decision. No luck with any admission.
639,The University Of Notre Dame,Aerospace,PhD,Fall 2018,Rejected,,28-04-2018,1524844800,3.78,156.0,164.0,4.5,International,30-04-2018,1525017600,Promoted by an email to check the status. I wish they informed me earlier.
640,University Of Notre Dame,Aerospace & Mechanical Engineering,PhD,Fall 2018,Rejected,,29-04-2018,1524931200,3.84,167.0,160.0,5.0,American,29-04-2018,1524931200,The process was too slow. The staffs were not helpful
641,University of Michigan (Ann Arbor),Aerospace,PhD,Fall 2018,Rejected,,27-04-2018,1524758400,,,,,International,28-04-2018,1524844800,
642,University of Michigan (Ann Arbor),Aerospace Engineering,PhD,Fall 2018,Other,Other,,,,,,,Other,27-04-2018,1524758400,Is there anyone still waiting? Are we waitlisted or it's just they didn't send any rejects?
643,Purdue,Aeronautical And Astronautical Engineering,PhD,Fall 2018,Other,Other,,,,,,,International,20-04-2018,1524153600,Has the department offered PhD yet?
644,(University Of Virginia) UVA,Aerospace & Mechanical Engineering,PhD,Fall 2018,Other,Other,,,,,,,International,17-04-2018,1523894400,Did anyone get admission decision from University of Virginia Mechanical and Aerospace Engineering PhD program? I have applied before January 10 but didn't get the decision yet.
645,Illinois At Urbana Champaign (UIUC),Aeronautics/Aerospace Engineering,PhD,Fall 2018,Accepted,,11-04-2018,1523376000,3.7,155.0,170.0,3.5,International,17-04-2018,1523894400,
646,University of Michigan (Ann Arbor),Aeronautics/AerospaceEngineering,PhD,Fall 2018,Other,Other,,,,,,,Other,16-04-2018,1523808000,"To the poster from IIT, Congrats! Did you contact professors from the department or had interviews?"
647,University of Michigan (Ann Arbor),Aerospace Eng,PhD,Fall 2018,Accepted,,16-04-2018,1523808000,,159.0,169.0,4.5,International,16-04-2018,1523808000,Undergrad from IITK. GPA 8.9/10
648,UCLA,Aerospace & Mechanical Engineering,PhD,Fall 2018,Accepted,,09-04-2018,1523203200,3.5,158.0,163.0,3.5,American,16-04-2018,1523808000,"Disappointed in the late response. I was assigned adviser who was also POI. Emailed adviser/POI several times and emailed and called previously contacted admissions contact with no response. ""If you applied or are being considered for a fellowship, teaching assistantship or research assistantship, your graduate program will inform you of the status of any award or appointment"". Have not been contacted."
649,Auburn University (Ginn),Aeronautics/Aerospace,PhD,Fall 2018,Rejected,,21-03-2018,1521561600,3.8,152.0,164.0,3.5,International,14-04-2018,1523635200,
